id,node_id,name,full_name,private,html_url,description,fork,url,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,license,allow_forking,is_template,web_commit_signoff_required,topics,visibility,forks,open_issues,watchers,default_branch,owner.login,owner.id,owner.node_id,owner.type,owner.user_view_type,owner.site_admin,permissions.admin,permissions.maintain,permissions.push,permissions.triage,permissions.pull
78674675,MDEwOlJlcG9zaXRvcnk3ODY3NDY3NQ==,Sping2017,Astro250/Sping2017,False,https://github.com/Astro250/Sping2017,Astro 250 Spring 2017 repo,False,https://api.github.com/repos/Astro250/Sping2017,2017-01-11T20:00:39Z,2017-02-06T20:48:22Z,2017-01-11T20:00:39Z,,0,3,3,,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,3,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81855643,MDEwOlJlcG9zaXRvcnk4MTg1NTY0Mw==,hwk1-kareemelbadry,Astro250/hwk1-kareemelbadry,False,https://github.com/Astro250/hwk1-kareemelbadry,hwk1-kareemelbadry created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-kareemelbadry,2017-02-13T18:13:44Z,2017-02-13T18:13:58Z,2017-02-17T19:33:33Z,,3,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81856049,MDEwOlJlcG9zaXRvcnk4MTg1NjA0OQ==,hwk1-samuel-badman,Astro250/hwk1-samuel-badman,False,https://github.com/Astro250/hwk1-samuel-badman,hwk1-samuel-badman created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-samuel-badman,2017-02-13T18:18:35Z,2017-02-13T18:18:46Z,2017-02-17T20:36:18Z,,3,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81858120,MDEwOlJlcG9zaXRvcnk4MTg1ODEyMA==,hwk1-johngroh,Astro250/hwk1-johngroh,False,https://github.com/Astro250/hwk1-johngroh,hwk1-johngroh created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-johngroh,2017-02-13T18:41:14Z,2017-02-13T18:41:28Z,2017-02-13T20:40:26Z,,2,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81858415,MDEwOlJlcG9zaXRvcnk4MTg1ODQxNQ==,hwk1-alowell-ssl,Astro250/hwk1-alowell-ssl,False,https://github.com/Astro250/hwk1-alowell-ssl,hwk1-alowell-ssl created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-alowell-ssl,2017-02-13T18:44:15Z,2017-02-13T18:44:27Z,2017-02-13T19:27:27Z,,2,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81858872,MDEwOlJlcG9zaXRvcnk4MTg1ODg3Mg==,hwk1-gonihalevi,Astro250/hwk1-gonihalevi,False,https://github.com/Astro250/hwk1-gonihalevi,hwk1-gonihalevi created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-gonihalevi,2017-02-13T18:48:35Z,2017-02-13T18:48:47Z,2017-02-14T04:29:19Z,,3,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81859756,MDEwOlJlcG9zaXRvcnk4MTg1OTc1Ng==,hwk1-ickc,Astro250/hwk1-ickc,False,https://github.com/Astro250/hwk1-ickc,hwk1-ickc created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-ickc,2017-02-13T18:57:17Z,2017-04-01T00:51:24Z,2017-02-19T11:40:11Z,,10,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,"['astrophysics', 'bash', 'hpc', 'hw1']",public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81861834,MDEwOlJlcG9zaXRvcnk4MTg2MTgzNA==,hwk1-jbroz11,Astro250/hwk1-jbroz11,False,https://github.com/Astro250/hwk1-jbroz11,hwk1-jbroz11 created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-jbroz11,2017-02-13T19:19:31Z,2017-02-13T19:19:41Z,2017-02-14T00:21:59Z,,2,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81863865,MDEwOlJlcG9zaXRvcnk4MTg2Mzg2NQ==,hwk1-dkhatami,Astro250/hwk1-dkhatami,False,https://github.com/Astro250/hwk1-dkhatami,hwk1-dkhatami created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-dkhatami,2017-02-13T19:42:47Z,2017-02-13T19:42:59Z,2017-02-22T20:04:19Z,,2,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81871783,MDEwOlJlcG9zaXRvcnk4MTg3MTc4Mw==,hwk1-jarwatson,Astro250/hwk1-jarwatson,False,https://github.com/Astro250/hwk1-jarwatson,hwk1-jarwatson created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-jarwatson,2017-02-13T21:08:15Z,2017-02-13T21:08:24Z,2017-02-17T06:43:18Z,,3,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81871835,MDEwOlJlcG9zaXRvcnk4MTg3MTgzNQ==,hwk1-pymilo,Astro250/hwk1-pymilo,False,https://github.com/Astro250/hwk1-pymilo,hwk1-pymilo created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-pymilo,2017-02-13T21:08:47Z,2017-02-13T21:08:56Z,2017-02-19T21:41:03Z,,2,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
81874147,MDEwOlJlcG9zaXRvcnk4MTg3NDE0Nw==,hwk1-jL-barnes,Astro250/hwk1-jL-barnes,False,https://github.com/Astro250/hwk1-jL-barnes,hwk1-jL-barnes created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-jL-barnes,2017-02-13T21:33:03Z,2017-02-13T21:33:15Z,2017-02-17T22:30:53Z,,2,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
82022671,MDEwOlJlcG9zaXRvcnk4MjAyMjY3MQ==,hwk1-prappleizer,Astro250/hwk1-prappleizer,False,https://github.com/Astro250/hwk1-prappleizer,hwk1-prappleizer created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-prappleizer,2017-02-15T05:10:23Z,2017-02-15T05:10:32Z,2017-02-19T03:23:45Z,,2,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
82101981,MDEwOlJlcG9zaXRvcnk4MjEwMTk4MQ==,hwk1-aepolin,Astro250/hwk1-aepolin,False,https://github.com/Astro250/hwk1-aepolin,hwk1-aepolin created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-aepolin,2017-02-15T20:12:04Z,2017-02-15T20:12:15Z,2017-02-15T20:12:14Z,,2,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
82246351,MDEwOlJlcG9zaXRvcnk4MjI0NjM1MQ==,hwk1-Kirk-Larsen,Astro250/hwk1-Kirk-Larsen,False,https://github.com/Astro250/hwk1-Kirk-Larsen,hwk1-Kirk-Larsen created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-Kirk-Larsen,2017-02-17T02:03:48Z,2017-02-17T02:03:57Z,2017-02-20T20:03:11Z,,2,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
82577444,MDEwOlJlcG9zaXRvcnk4MjU3NzQ0NA==,hwk1-goullaud,Astro250/hwk1-goullaud,False,https://github.com/Astro250/hwk1-goullaud,hwk1-goullaud created by GitHub Classroom,False,https://api.github.com/repos/Astro250/hwk1-goullaud,2017-02-20T16:15:19Z,2017-02-20T16:15:28Z,2017-02-20T17:17:57Z,,4,0,0,Shell,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
82971638,MDEwOlJlcG9zaXRvcnk4Mjk3MTYzOA==,homework2,Astro250/homework2,False,https://github.com/Astro250/homework2,Due Friday March 3rd,False,https://api.github.com/repos/Astro250/homework2,2017-02-23T21:08:56Z,2017-02-25T02:53:08Z,2017-03-10T17:58:52Z,,23407,0,0,Fortran,True,True,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,Astro250,25064912,MDEyOk9yZ2FuaXphdGlvbjI1MDY0OTEy,Organization,public,False,False,False,False,False,True
