id,node_id,name,full_name,private,html_url,description,fork,url,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,license,allow_forking,is_template,web_commit_signoff_required,topics,visibility,forks,open_issues,watchers,default_branch,owner.login,owner.id,owner.node_id,owner.type,owner.user_view_type,owner.site_admin,permissions.admin,permissions.maintain,permissions.push,permissions.triage,permissions.pull
135475491,MDEwOlJlcG9zaXRvcnkxMzU0NzU0OTE=,profile_collection,NSLS-II-XFM/profile_collection,False,https://github.com/NSLS-II-XFM/profile_collection,XFM beamline collection profile,False,https://api.github.com/repos/NSLS-II-XFM/profile_collection,2018-05-30T17:21:00Z,2022-01-25T22:22:33Z,2023-03-23T20:39:19Z,,50,1,1,Python,True,True,True,True,False,False,1,,False,False,1,,True,False,False,"['nsls-ii', 'profile-collection']",public,1,1,1,master,NSLS-II-XFM,39774888,MDEyOk9yZ2FuaXphdGlvbjM5Nzc0ODg4,Organization,public,False,False,False,False,False,True
499563545,R_kgDOHca8GQ,profile-collection-maia,NSLS-II-XFM/profile-collection-maia,False,https://github.com/NSLS-II-XFM/profile-collection-maia,Collection profile for the maia detector,False,https://api.github.com/repos/NSLS-II-XFM/profile-collection-maia,2022-06-03T15:36:32Z,2023-07-07T19:09:56Z,2022-06-03T16:17:48Z,,40,0,0,Python,True,True,True,True,False,False,1,,False,False,1,,True,False,False,[],public,1,1,0,main,NSLS-II-XFM,39774888,MDEyOk9yZ2FuaXphdGlvbjM5Nzc0ODg4,Organization,public,False,False,False,False,False,True
