id,node_id,name,full_name,private,html_url,description,fork,url,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,license,allow_forking,is_template,web_commit_signoff_required,topics,visibility,forks,open_issues,watchers,default_branch,owner.login,owner.id,owner.node_id,owner.type,owner.user_view_type,owner.site_admin,permissions.admin,permissions.maintain,permissions.push,permissions.triage,permissions.pull
207658248,MDEwOlJlcG9zaXRvcnkyMDc2NTgyNDg=,dummy-repos,SUITS-teams/dummy-repos,False,https://github.com/SUITS-teams/dummy-repos,,False,https://api.github.com/repos/SUITS-teams/dummy-repos,2019-09-10T20:35:32Z,2019-12-12T22:30:51Z,2019-12-12T22:30:49Z,,1,0,0,,True,False,True,True,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
239640702,MDEwOlJlcG9zaXRvcnkyMzk2NDA3MDI=,BackEnd,SUITS-teams/BackEnd,False,https://github.com/SUITS-teams/BackEnd,,False,https://api.github.com/repos/SUITS-teams/BackEnd,2020-02-11T00:12:52Z,2020-03-05T19:17:16Z,2022-12-12T01:47:34Z,,4473,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,10,,True,False,False,[],public,0,10,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
240560296,MDEwOlJlcG9zaXRvcnkyNDA1NjAyOTY=,FrontEnd,SUITS-teams/FrontEnd,False,https://github.com/SUITS-teams/FrontEnd,,False,https://api.github.com/repos/SUITS-teams/FrontEnd,2020-02-14T17:11:27Z,2020-03-05T19:19:08Z,2023-01-07T14:51:01Z,,1319,0,0,TypeScript,True,False,True,True,False,False,0,,False,False,31,,True,False,False,[],public,0,31,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
241674079,MDEwOlJlcG9zaXRvcnkyNDE2NzQwNzk=,gemini-program,SUITS-teams/gemini-program,False,https://github.com/SUITS-teams/gemini-program,,False,https://api.github.com/repos/SUITS-teams/gemini-program,2020-02-19T17:02:25Z,2020-02-19T17:39:13Z,2022-12-12T02:17:41Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
241674977,MDEwOlJlcG9zaXRvcnkyNDE2NzQ5Nzc=,parker-solar-probe,SUITS-teams/parker-solar-probe,False,https://github.com/SUITS-teams/parker-solar-probe,,False,https://api.github.com/repos/SUITS-teams/parker-solar-probe,2020-02-19T17:06:17Z,2020-02-19T17:38:51Z,2022-12-12T02:17:24Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
241675344,MDEwOlJlcG9zaXRvcnkyNDE2NzUzNDQ=,mars-curiosity-rover,SUITS-teams/mars-curiosity-rover,False,https://github.com/SUITS-teams/mars-curiosity-rover,,False,https://api.github.com/repos/SUITS-teams/mars-curiosity-rover,2020-02-19T17:07:50Z,2020-02-19T17:38:36Z,2022-12-12T02:19:37Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
241675705,MDEwOlJlcG9zaXRvcnkyNDE2NzU3MDU=,apollo-program,SUITS-teams/apollo-program,False,https://github.com/SUITS-teams/apollo-program,,False,https://api.github.com/repos/SUITS-teams/apollo-program,2020-02-19T17:09:25Z,2020-02-19T17:34:13Z,2022-12-12T02:16:13Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
241676463,MDEwOlJlcG9zaXRvcnkyNDE2NzY0NjM=,iss-program,SUITS-teams/iss-program,False,https://github.com/SUITS-teams/iss-program,,False,https://api.github.com/repos/SUITS-teams/iss-program,2020-02-19T17:12:47Z,2020-02-19T17:38:19Z,2022-12-12T02:16:24Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
241676676,MDEwOlJlcG9zaXRvcnkyNDE2NzY2NzY=,mercury-program,SUITS-teams/mercury-program,False,https://github.com/SUITS-teams/mercury-program,,False,https://api.github.com/repos/SUITS-teams/mercury-program,2020-02-19T17:13:42Z,2020-02-19T17:37:41Z,2022-12-12T02:18:30Z,,182,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
241676967,MDEwOlJlcG9zaXRvcnkyNDE2NzY5Njc=,skylab-program,SUITS-teams/skylab-program,False,https://github.com/SUITS-teams/skylab-program,,False,https://api.github.com/repos/SUITS-teams/skylab-program,2020-02-19T17:14:57Z,2020-02-19T17:37:00Z,2022-12-12T02:17:29Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
241677342,MDEwOlJlcG9zaXRvcnkyNDE2NzczNDI=,soyuz-program,SUITS-teams/soyuz-program,False,https://github.com/SUITS-teams/soyuz-program,,False,https://api.github.com/repos/SUITS-teams/soyuz-program,2020-02-19T17:16:30Z,2020-02-19T17:36:32Z,2022-12-12T02:17:01Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
241677428,MDEwOlJlcG9zaXRvcnkyNDE2Nzc0Mjg=,space-shuttle,SUITS-teams/space-shuttle,False,https://github.com/SUITS-teams/space-shuttle,,False,https://api.github.com/repos/SUITS-teams/space-shuttle,2020-02-19T17:16:50Z,2020-02-19T17:36:06Z,2022-12-12T02:16:34Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
241678213,MDEwOlJlcG9zaXRvcnkyNDE2NzgyMTM=,voyager-1,SUITS-teams/voyager-1,False,https://github.com/SUITS-teams/voyager-1,,False,https://api.github.com/repos/SUITS-teams/voyager-1,2020-02-19T17:20:19Z,2020-02-19T17:35:48Z,2022-12-12T02:17:52Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
242850724,MDEwOlJlcG9zaXRvcnkyNDI4NTA3MjQ=,extra1,SUITS-teams/extra1,False,https://github.com/SUITS-teams/extra1,,False,https://api.github.com/repos/SUITS-teams/extra1,2020-02-24T21:46:25Z,2020-02-24T21:46:47Z,2022-12-12T02:34:08Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
242852970,MDEwOlJlcG9zaXRvcnkyNDI4NTI5NzA=,extra2,SUITS-teams/extra2,False,https://github.com/SUITS-teams/extra2,,False,https://api.github.com/repos/SUITS-teams/extra2,2020-02-24T21:59:49Z,2020-02-24T22:00:24Z,2022-12-12T02:34:38Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
242853639,MDEwOlJlcG9zaXRvcnkyNDI4NTM2Mzk=,exta3,SUITS-teams/exta3,False,https://github.com/SUITS-teams/exta3,,False,https://api.github.com/repos/SUITS-teams/exta3,2020-02-24T22:03:38Z,2020-02-24T22:04:00Z,2022-12-12T02:34:18Z,,181,0,0,JavaScript,True,False,True,True,False,False,0,,False,False,5,,True,False,False,[],public,0,5,0,master,SUITS-teams,55150584,MDEyOk9yZ2FuaXphdGlvbjU1MTUwNTg0,Organization,public,False,False,False,False,False,True
