id,node_id,name,full_name,private,html_url,description,fork,url,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,license,allow_forking,is_template,web_commit_signoff_required,topics,visibility,forks,open_issues,watchers,default_branch,owner.login,owner.id,owner.node_id,owner.type,owner.user_view_type,owner.site_admin,permissions.admin,permissions.maintain,permissions.push,permissions.triage,permissions.pull,license.key,license.name,license.spdx_id,license.url,license.node_id
247339008,MDEwOlJlcG9zaXRvcnkyNDczMzkwMDg=,2020-DNA_methylation_signatures_of_aging_in_rods,NEI-NNRL/2020-DNA_methylation_signatures_of_aging_in_rods,False,https://github.com/NEI-NNRL/2020-DNA_methylation_signatures_of_aging_in_rods,,False,https://api.github.com/repos/NEI-NNRL/2020-DNA_methylation_signatures_of_aging_in_rods,2020-03-14T19:19:27Z,2020-05-16T22:06:16Z,2020-03-14T19:19:52Z,,1,1,1,,True,True,True,True,False,False,0,,False,False,1,,True,False,False,[],public,0,1,1,master,NEI-NNRL,62186346,MDEyOk9yZ2FuaXphdGlvbjYyMTg2MzQ2,Organization,public,False,False,False,False,False,True,,,,,
629104054,R_kgDOJX9dtg,2023_RGR_Muller_glia,NEI-NNRL/2023_RGR_Muller_glia,False,https://github.com/NEI-NNRL/2023_RGR_Muller_glia,,False,https://api.github.com/repos/NEI-NNRL/2023_RGR_Muller_glia,2023-04-17T16:16:42Z,2023-07-11T20:34:53Z,2023-07-12T17:42:28Z,,6,0,0,,True,True,True,False,False,False,0,,False,False,0,,True,False,False,[],public,0,0,0,main,NEI-NNRL,62186346,MDEyOk9yZ2FuaXphdGlvbjYyMTg2MzQ2,Organization,public,False,False,False,False,False,True,other,Other,NOASSERTION,,MDc6TGljZW5zZTA=
